17/09/2017 10:00:00,17/09/2017 10:30:00,17,64
17/09/2017 10:00:00,17/09/2017 10:30:00,18,73
17/09/2017 10:00:00,17/09/2017 10:30:00,42,74
17/09/2017 11:00:00,17/09/2017 11:30:00,17,64
17/09/2017 11:00:00,17/09/2017 11:30:00,18,73
17/09/2017 11:00:00,17/09/2017 11:30:00,42,74
17/09/2017 12:00:00,17/09/2017 12:30:00,17,64
17/09/2017 12:00:00,17/09/2017 12:30:00,18,73
17/09/2017 12:00:00,17/09/2017 12:30:00,42,74
17/09/2017 13:00:00,17/09/2017 13:30:00,17,64
17/09/2017 13:00:00,17/09/2017 13:30:00,18,73
17/09/2017 13:00:00,17/09/2017 13:30:00,42,74
17/09/2017 14:00:00,17/09/2017 14:30:00,17,64
17/09/2017 14:00:00,17/09/2017 14:30:00,18,73
17/09/2017 14:00:00,17/09/2017 14:30:00,42,74
17/09/2017 15:00:00,17/09/2017 15:30:00,17,64
17/09/2017 15:00:00,17/09/2017 15:30:00,18,73
17/09/2017 15:00:00,17/09/2017 15:30:00,42,74
17/09/2017 18:00:00,17/09/2017 18:30:00,17,64
17/09/2017 18:00:00,17/09/2017 18:30:00,18,73
17/09/2017 18:00:00,17/09/2017 18:30:00,42,74
17/09/2017 18:30:00,17/09/2017 19:00:00,17,64
17/09/2017 18:30:00,17/09/2017 19:00:00,18,73
17/09/2017 18:30:00,17/09/2017 19:00:00,42,74
18/09/2017 10:00:00,18/09/2017 10:30:00,17,64
18/09/2017 10:00:00,18/09/2017 10:30:00,18,73
18/09/2017 10:00:00,18/09/2017 10:30:00,42,74
18/09/2017 11:00:00,18/09/2017 11:30:00,17,64
18/09/2017 11:00:00,18/09/2017 11:30:00,18,73
18/09/2017 11:00:00,18/09/2017 11:30:00,42,74
18/09/2017 12:00:00,18/09/2017 12:30:00,17,64
18/09/2017 12:00:00,18/09/2017 12:30:00,18,73
18/09/2017 12:00:00,18/09/2017 12:30:00,42,74
18/09/2017 13:00:00,18/09/2017 13:30:00,17,64
18/09/2017 13:00:00,18/09/2017 13:30:00,18,73
18/09/2017 13:00:00,18/09/2017 13:30:00,42,74
18/09/2017 14:00:00,18/09/2017 14:30:00,17,64
18/09/2017 14:00:00,18/09/2017 14:30:00,18,73
18/09/2017 14:00:00,18/09/2017 14:30:00,42,74
18/09/2017 15:00:00,18/09/2017 15:30:00,17,64
18/09/2017 15:00:00,18/09/2017 15:30:00,18,73
18/09/2017 15:00:00,18/09/2017 15:30:00,42,74
18/09/2017 18:00:00,18/09/2017 18:30:00,17,64
18/09/2017 18:00:00,18/09/2017 18:30:00,18,73
18/09/2017 18:00:00,18/09/2017 18:30:00,42,74
18/09/2017 18:30:00,18/09/2017 19:00:00,17,64
18/09/2017 18:30:00,18/09/2017 19:00:00,18,73
18/09/2017 18:30:00,18/09/2017 19:00:00,42,74
19/09/2017 10:00:00,19/09/2017 10:30:00,17,64
19/09/2017 10:00:00,19/09/2017 10:30:00,18,73
19/09/2017 10:00:00,19/09/2017 10:30:00,42,74
19/09/2017 11:00:00,19/09/2017 11:30:00,17,64
19/09/2017 11:00:00,19/09/2017 11:30:00,18,73
19/09/2017 11:00:00,19/09/2017 11:30:00,42,74
19/09/2017 12:00:00,19/09/2017 12:30:00,17,64
19/09/2017 12:00:00,19/09/2017 12:30:00,18,73
19/09/2017 12:00:00,19/09/2017 12:30:00,42,74
19/09/2017 13:00:00,19/09/2017 13:30:00,17,64
19/09/2017 13:00:00,19/09/2017 13:30:00,18,73
19/09/2017 13:00:00,19/09/2017 13:30:00,42,74
19/09/2017 14:00:00,19/09/2017 14:30:00,17,64
19/09/2017 14:00:00,19/09/2017 14:30:00,18,73
19/09/2017 14:00:00,19/09/2017 14:30:00,42,74
19/09/2017 15:00:00,19/09/2017 15:30:00,17,64
19/09/2017 15:00:00,19/09/2017 15:30:00,18,73
19/09/2017 15:00:00,19/09/2017 15:30:00,42,74
19/09/2017 18:00:00,19/09/2017 18:30:00,17,64
19/09/2017 18:00:00,19/09/2017 18:30:00,18,73
19/09/2017 18:00:00,19/09/2017 18:30:00,42,74
19/09/2017 18:30:00,19/09/2017 19:00:00,17,64
19/09/2017 18:30:00,19/09/2017 19:00:00,18,73
19/09/2017 18:30:00,19/09/2017 19:00:00,42,74
20/09/2017 10:00:00,20/09/2017 10:30:00,17,64
20/09/2017 10:00:00,20/09/2017 10:30:00,18,73
20/09/2017 10:00:00,20/09/2017 10:30:00,42,74
20/09/2017 11:00:00,20/09/2017 11:30:00,17,64
20/09/2017 11:00:00,20/09/2017 11:30:00,18,73
20/09/2017 11:00:00,20/09/2017 11:30:00,42,74
20/09/2017 12:00:00,20/09/2017 12:30:00,17,64
20/09/2017 12:00:00,20/09/2017 12:30:00,18,73
20/09/2017 12:00:00,20/09/2017 12:30:00,42,74
20/09/2017 13:00:00,20/09/2017 13:30:00,17,64
20/09/2017 13:00:00,20/09/2017 13:30:00,18,73
20/09/2017 13:00:00,20/09/2017 13:30:00,42,74
20/09/2017 14:00:00,20/09/2017 14:30:00,17,64
20/09/2017 14:00:00,20/09/2017 14:30:00,18,73
20/09/2017 14:00:00,20/09/2017 14:30:00,42,74
20/09/2017 15:00:00,20/09/2017 15:30:00,17,64
20/09/2017 15:00:00,20/09/2017 15:30:00,18,73
20/09/2017 15:00:00,20/09/2017 15:30:00,42,74
20/09/2017 18:00:00,20/09/2017 18:30:00,17,64
20/09/2017 18:00:00,20/09/2017 18:30:00,18,73
20/09/2017 18:00:00,20/09/2017 18:30:00,42,74
20/09/2017 18:30:00,20/09/2017 19:00:00,17,64
20/09/2017 18:30:00,20/09/2017 19:00:00,18,73
20/09/2017 18:30:00,20/09/2017 19:00:00,42,74
21/09/2017 10:00:00,21/09/2017 10:30:00,17,64
21/09/2017 10:00:00,21/09/2017 10:30:00,18,73
21/09/2017 10:00:00,21/09/2017 10:30:00,42,74
21/09/2017 11:00:00,21/09/2017 11:30:00,17,64
