17/09/2017 10:00:00,17/09/2017 10:30:00,4,60
17/09/2017 10:00:00,17/09/2017 10:30:00,19,71
17/09/2017 10:00:00,17/09/2017 10:30:00,38,91
17/09/2017 11:00:00,17/09/2017 11:30:00,4,60
17/09/2017 11:00:00,17/09/2017 11:30:00,19,71
17/09/2017 11:00:00,17/09/2017 11:30:00,38,91
17/09/2017 12:00:00,17/09/2017 12:30:00,4,60
17/09/2017 12:00:00,17/09/2017 12:30:00,19,71
17/09/2017 12:00:00,17/09/2017 12:30:00,38,91
17/09/2017 13:00:00,17/09/2017 13:30:00,4,60
17/09/2017 13:00:00,17/09/2017 13:30:00,19,71
17/09/2017 13:00:00,17/09/2017 13:30:00,38,91
17/09/2017 14:00:00,17/09/2017 14:30:00,4,60
17/09/2017 14:00:00,17/09/2017 14:30:00,19,71
17/09/2017 14:00:00,17/09/2017 14:30:00,38,91
17/09/2017 15:00:00,17/09/2017 15:30:00,4,60
17/09/2017 15:00:00,17/09/2017 15:30:00,19,71
17/09/2017 15:00:00,17/09/2017 15:30:00,38,91
17/09/2017 18:00:00,17/09/2017 18:30:00,4,60
17/09/2017 18:00:00,17/09/2017 18:30:00,19,71
17/09/2017 18:00:00,17/09/2017 18:30:00,38,91
17/09/2017 18:30:00,17/09/2017 19:00:00,4,60
17/09/2017 18:30:00,17/09/2017 19:00:00,19,71
17/09/2017 18:30:00,17/09/2017 19:00:00,38,91
18/09/2017 10:00:00,18/09/2017 10:30:00,4,60
18/09/2017 10:00:00,18/09/2017 10:30:00,19,71
18/09/2017 10:00:00,18/09/2017 10:30:00,38,91
18/09/2017 11:00:00,18/09/2017 11:30:00,4,60
18/09/2017 11:00:00,18/09/2017 11:30:00,19,71
18/09/2017 11:00:00,18/09/2017 11:30:00,38,91
18/09/2017 12:00:00,18/09/2017 12:30:00,4,60
18/09/2017 12:00:00,18/09/2017 12:30:00,19,71
18/09/2017 12:00:00,18/09/2017 12:30:00,38,91
