17/09/2017 10:00:00,17/09/2017 10:30:00,12,61
17/09/2017 10:00:00,17/09/2017 10:30:00,21,84
17/09/2017 10:00:00,17/09/2017 10:30:00,31,92
17/09/2017 11:00:00,17/09/2017 11:30:00,12,61
17/09/2017 11:00:00,17/09/2017 11:30:00,21,84
17/09/2017 11:00:00,17/09/2017 11:30:00,31,92
17/09/2017 12:00:00,17/09/2017 12:30:00,12,61
17/09/2017 12:00:00,17/09/2017 12:30:00,21,84
17/09/2017 12:00:00,17/09/2017 12:30:00,31,92
17/09/2017 13:00:00,17/09/2017 13:30:00,12,61
17/09/2017 13:00:00,17/09/2017 13:30:00,21,84
17/09/2017 13:00:00,17/09/2017 13:30:00,31,92
17/09/2017 14:00:00,17/09/2017 14:30:00,12,61
17/09/2017 14:00:00,17/09/2017 14:30:00,21,84
17/09/2017 14:00:00,17/09/2017 14:30:00,31,92
17/09/2017 15:00:00,17/09/2017 15:30:00,12,61
17/09/2017 15:00:00,17/09/2017 15:30:00,21,84
17/09/2017 15:00:00,17/09/2017 15:30:00,31,92
17/09/2017 18:00:00,17/09/2017 18:30:00,12,61
17/09/2017 18:00:00,17/09/2017 18:30:00,21,84
17/09/2017 18:00:00,17/09/2017 18:30:00,31,92
17/09/2017 18:30:00,17/09/2017 19:00:00,12,61
17/09/2017 18:30:00,17/09/2017 19:00:00,21,84
17/09/2017 18:30:00,17/09/2017 19:00:00,31,92
18/09/2017 10:00:00,18/09/2017 10:30:00,12,61
18/09/2017 10:00:00,18/09/2017 10:30:00,21,84
18/09/2017 10:00:00,18/09/2017 10:30:00,31,92
18/09/2017 11:00:00,18/09/2017 11:30:00,12,61
18/09/2017 11:00:00,18/09/2017 11:30:00,21,84
18/09/2017 11:00:00,18/09/2017 11:30:00,31,92
18/09/2017 12:00:00,18/09/2017 12:30:00,12,61
18/09/2017 12:00:00,18/09/2017 12:30:00,21,84
18/09/2017 12:00:00,18/09/2017 12:30:00,31,92
18/09/2017 13:00:00,18/09/2017 13:30:00,12,61
18/09/2017 13:00:00,18/09/2017 13:30:00,21,84
18/09/2017 13:00:00,18/09/2017 13:30:00,31,92
18/09/2017 14:00:00,18/09/2017 14:30:00,12,61
18/09/2017 14:00:00,18/09/2017 14:30:00,21,84
18/09/2017 14:00:00,18/09/2017 14:30:00,31,92
18/09/2017 15:00:00,18/09/2017 15:30:00,12,61
18/09/2017 15:00:00,18/09/2017 15:30:00,21,84
18/09/2017 15:00:00,18/09/2017 15:30:00,31,92
18/09/2017 18:00:00,18/09/2017 18:30:00,12,61
18/09/2017 18:00:00,18/09/2017 18:30:00,21,84
18/09/2017 18:00:00,18/09/2017 18:30:00,31,92
18/09/2017 18:30:00,18/09/2017 19:00:00,12,61
18/09/2017 18:30:00,18/09/2017 19:00:00,21,84
18/09/2017 18:30:00,18/09/2017 19:00:00,31,92
19/09/2017 10:00:00,19/09/2017 10:30:00,12,61
19/09/2017 10:00:00,19/09/2017 10:30:00,21,84
19/09/2017 10:00:00,19/09/2017 10:30:00,31,92
19/09/2017 11:00:00,19/09/2017 11:30:00,12,61
19/09/2017 11:00:00,19/09/2017 11:30:00,21,84
19/09/2017 11:00:00,19/09/2017 11:30:00,31,92
19/09/2017 12:00:00,19/09/2017 12:30:00,12,61
19/09/2017 12:00:00,19/09/2017 12:30:00,21,84
19/09/2017 12:00:00,19/09/2017 12:30:00,31,92
19/09/2017 13:00:00,19/09/2017 13:30:00,12,61
19/09/2017 13:00:00,19/09/2017 13:30:00,21,84
19/09/2017 13:00:00,19/09/2017 13:30:00,31,92
19/09/2017 14:00:00,19/09/2017 14:30:00,12,61
19/09/2017 14:00:00,19/09/2017 14:30:00,21,84
19/09/2017 14:00:00,19/09/2017 14:30:00,31,92
19/09/2017 15:00:00,19/09/2017 15:30:00,12,61
19/09/2017 15:00:00,19/09/2017 15:30:00,21,84
19/09/2017 15:00:00,19/09/2017 15:30:00,31,92
19/09/2017 18:00:00,19/09/2017 18:30:00,12,61
19/09/2017 18:00:00,19/09/2017 18:30:00,21,84
19/09/2017 18:00:00,19/09/2017 18:30:00,31,92
19/09/2017 18:30:00,19/09/2017 19:00:00,12,61
19/09/2017 18:30:00,19/09/2017 19:00:00,21,84
19/09/2017 18:30:00,19/09/2017 19:00:00,31,92
20/09/2017 10:00:00,20/09/2017 10:30:00,12,61
20/09/2017 10:00:00,20/09/2017 10:30:00,21,84
20/09/2017 10:00:00,20/09/2017 10:30:00,31,92
20/09/2017 11:00:00,20/09/2017 11:30:00,12,61
20/09/2017 11:00:00,20/09/2017 11:30:00,21,84
20/09/2017 11:00:00,20/09/2017 11:30:00,31,92
20/09/2017 12:00:00,20/09/2017 12:30:00,12,61
20/09/2017 12:00:00,20/09/2017 12:30:00,21,84
20/09/2017 12:00:00,20/09/2017 12:30:00,31,92
20/09/2017 13:00:00,20/09/2017 13:30:00,12,61
20/09/2017 13:00:00,20/09/2017 13:30:00,21,84
20/09/2017 13:00:00,20/09/2017 13:30:00,31,92
20/09/2017 14:00:00,20/09/2017 14:30:00,12,61
20/09/2017 14:00:00,20/09/2017 14:30:00,21,84
20/09/2017 14:00:00,20/09/2017 14:30:00,31,92
20/09/2017 15:00:00,20/09/2017 15:30:00,12,61
20/09/2017 15:00:00,20/09/2017 15:30:00,21,84
20/09/2017 15:00:00,20/09/2017 15:30:00,31,92
20/09/2017 18:00:00,20/09/2017 18:30:00,12,61
20/09/2017 18:00:00,20/09/2017 18:30:00,21,84
20/09/2017 18:00:00,20/09/2017 18:30:00,31,92
20/09/2017 18:30:00,20/09/2017 19:00:00,12,61
20/09/2017 18:30:00,20/09/2017 19:00:00,21,84
20/09/2017 18:30:00,20/09/2017 19:00:00,31,92
